,,,,Итого,,,,,,,,,,,,,,,,,,Курс 1,,,,,,,Курс 2,,,,,,,Курс 3,,,,,,,Курс 4,,,,,,,Курс 5,,,,,,,Курс 6,,,,,,,Курс 7,,,,,
,,,,Баз.%,Вар.%,ДВ(от Вар.)%,з.е.,,,,,,,Часов,,,,,,,,Всего,Всего,Сем. 1,,Сем. 2,,,Всего,Всего,Сем. 3,,Сем. 4,,,Всего,Всего,Сем. 5,,Сем. 6,,,Всего,Всего,Сем. 7,,Сем. 8,,,Всего,Всего,Сем. 9,,Сем. A,,,Всего,Всего,Сем. B,,Сем. C,,,Всего,Всего,Сем. D,,Сем. E,
,,,,,,,Мин.,Макс.,,,Факт,Факт,Переат.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Итого (с факультативами),12,,,,,227,307,,,244,244,,,,,,,,,,59,,26.5,,32.5,,,59,,25.5,,33.5,,,66,,32.5,,33.5,,,60,,28,,32,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Итого по ОП (без факультативов),11,,,,,225,297,,,240,240,,,,,,,,,,59,,26.5,,32.5,,,59,,25.5,,33.5,,,62,,30.5,,31.5,,,60,,28,,32,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Б1,Дисциплины (модули),732051,,90%,10%,28.5%,201,214,,,213,213,,,,,,,,,,56,,26.5,,29.5,,,56,,25.5,,30.5,,,59,,30.5,,28.5,,,42,,28,,14,,,,,,,,,,,,,,,,,,,,,,
Б1.О,Обязательная часть,732052,,,,,,214,,,192,192,,,,,,,,,,56,,26.5,,29.5,,,46,,22.5,,23.5,,,53,,25.5,,27.5,,,37,,23,,14,,,,,,,,,,,,,,,,,,,,,,
Б1.В,"Часть, формируемая участниками образовательных отношений",732053,,,,,,214,,,21,21,,,,,,,,,,,,,,,,,10,,3,,7,,,6,,5,,1,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Б2,Практика,732054,,33%,67%,0%,18,74,,,18,18,,,,,,,,,,3,,,,3,,,3,,,,3,,,3,,,,3,,,9,,,,9,,,,,,,,,,,,,,,,,,,,,,
Б2.О,Обязательная часть,732055,,,,,,74,,,6,6,,,,,,,,,,3,,,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Б2.В,"Часть, формируемая участниками образовательных отношений",732056,,,,,,74,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,9,,,,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Б3,Государственная итоговая аттестация,732057,,,,,6,9,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ФТД,Факультативные дисциплины,732058,,,,,2,10,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,4,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Учебная нагрузка (акад.час/нед),"ОП, факультативы (в период ТО)",,,,,,,,,54,,,,,,,,,,,-,,51.8,,52.4,,,-,,50.8,,58.3,,,-,,59.2,,53.6,,,-,,51.5,,55.3,,,-,,,,,,,-,,,,,,,-,,,,,
,,"ОП, факультативы (в период экз. сессий)",,,,,,,,,52.4,,,,,,,,,,,-,,48,,54,,,-,,48,,54,,,-,,54,,50.9,,,-,,54,,54,,,-,,,,,,,-,,,,,,,-,,,,,
,,в период гос. экзаменов,,,,,,,,,,,,,,,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,-,,,,54,,,-,,,,,,,-,,,,,,,-,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Контактная работа в период ТО (акад.час/нед),ОП без элект. дисциплин по физ.к.,,,,,,,,,28.2,,,,,,,,,,,-,,26,,27.3,,,-,,25,,30.8,,,-,,27.8,,29.1,,,-,,31.9,,26.8,,,-,,,,,,,-,,,,,,,-,,,,,
,,элективные дисциплины по физ.к.,,,,,,,,,2.5,,,,,,,,,,,-,,2.8,,2.8,,,-,,3.8,,3.8,,,-,,2.7,,2.7,,,-,,,,,,,-,,,,,,,-,,,,,,,-,,,,,
,Контактная работа (акад.час/год),обязательная,,,,,,,,,465,,,,,,,,,,,-,,972,,,,,-,,1008,,,,,-,,990,,,,,-,,750,,,,,-,,,,,,,-,,,,,,,-,,,,,
,,необязательная,,,,,,,,,66.7,,,,,,,,,,,-,,100,,,,,-,,136,,,,,-,,164,,,,,-,,,,,,,-,,,,,,,-,,,,,,,-,,,,,
,Суммарная контактная работа (акад. час),Блок Б1,,,,,,,,,4048,,,,,,,,,,,-,,518,,554,,,-,,518,,626,,,-,,532,,550,,,-,,558,,192,,,-,,,,,,,-,,,,,,,-,,,,,
,,в том числе по элект. дисц. по ф.к.,,,,,,,,,328,,,,,,,,,,,-,,50,,50,,,-,,68,,68,,,-,,46,,46,,,-,,,,,,,-,,,,,,,-,,,,,,,-,,,,,
,,Блок Б2,,,,,,,,,,,,,,,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,-,,,,,
,,Блок Б3,,,,,,,,,14,,,,,,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,-,,,,14,,,-,,,,,,,-,,,,,,,-,,,,,
,,Блок ФТД,,,,,,,,,72,,,,,,,,,,,-,,,,,,,-,,,,,,,-,,36,,36,,,-,,,,,,,-,,,,,,,-,,,,,,,-,,,,,
,,Итого по всем блокам,,,,,,,,,4134,,,,,,,,,,,-,,518,,554,,,-,,518,,626,,,-,,568,,586,,,-,,558,,206,,,-,,,,,,,-,,,,,,,-,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Аудиторная нагрузка (акад.час/нед),ОП без элект. дисциплин по физ.к.,,,,,,,,,28.2,,,,,,,,,,,-,,26,,27.3,,,-,,25,,30.8,,,-,,27.8,,29.1,,,-,,31.9,,26.8,,,-,,,,,,,-,,,,,,,-,,,,,
,,элективные дисциплины по физ.к.,,,,,,,,,,,,,,,,,,,,-,,2.8,,2.8,,,-,,3.8,,3.8,,,-,,2.7,,2.7,,,-,,,,,,,-,,,,,,,-,,,,,,,-,,,,,
,Аудиторная нагрузка (акад.час/год),обязательная,,,,,,,,,465,,,,,,,,,,,-,,972,,,,,-,,1008,,,,,-,,990,,,,,-,,750,,,,,-,,,,,,,-,,,,,,,-,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Обязательные формы контроля,  ЭКЗАМЕН (Эк),,,,,,,,,,,,,,,,,,,,6,,2,,4,,,5,,2,,3,,,7,,3,,4,,,7,,3,,4,,,,,,,,,,,,,,,,,,,,,,
,,  ЗАЧЕТ (За),,,,,,,,,,,,,,,,,,,,11,,6,,5,,,12,,6,,6,,,12,,6,,6,,,7,,6,,1,,,,,,,,,,,,,,,,,,,,,,
,,  КУРСОВАЯ РАБОТА (КР),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Процент ... занятий от аудиторных (%), лекционных,,,,,,,,,45.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, в интерактивной форме,,,,,,,,,8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Объём обязательной части от общего объёма программы (%),,,,,,,,,,82.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Объём конт. работы от общего объёма времени на реализацию дисциплин (модулей) (%),,,,,,,,,,50.63%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Доля учебных занятий и практик в ОП (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Доля практик в профессиональном цикле (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Процент практической подготовки от общего объёма часов (%),Б1,,,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Б2,,,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Б3,,,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Итого по блокам,,,,,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Процент практической подготовки от общего объёма часов на практики (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
