,,Б1.В.ДВ.03.02,Серверное программирование,
,,Б1.В.ДВ.04.01,Модели и методы искусственного интеллекта,
,,Б1.В.ДВ.04.02,Разработка интеграционных систем,
,,Б1.В.ДВ.05.01,Системы искусственного интеллекта,
,,Б1.В.ДВ.05.02,Системы аналитической обработки данных,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-6,,,"Способность к определению и описанию тест-кейсов, в том числе для средств автоматизации тестирования",ПК
,ПК-6.1,,"Знает классификацию видов и типов тестирования, техники проектирования и комбинаторики тестов, язык написания автотестов",-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-6.2,,Умеет документировать тесты и разрабатывать скрипты для автоматизации тестирования,-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-6.3,,Анализирует тест-кейсы с выявлением приоритетных областей покрытия тестами и выделением классов эквивалентности значений каждого типа входных данных,-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-6.4,,"Конструирует таблицы значений, комбинированных из различных классов эквивалентности, и тестовые случаи, в которых сочетаются одна перестановка значений с необходимыми внешними ограничениями",-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-7,,,Готовность к выполнению ручного и автоматизированного тестирования,ПК
,ПК-7.1,,Знает техники тестирования,-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-7.2,,Умеет пользоваться специальным программным обеспечением для автоматизированного тестирования,-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-7.3,,"Взаимодействует с разработчиками и проводит ручное и (или) автоматизированное тестирование в соответствии с планом тестирования и анализирует полученную статистику, оформляя их в соответствии с требуемым форматом",-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-8,,,"Способность к восстановлению тестов после сбоев, повлекших за собой нарушение работы системы",ПК
,ПК-8.1,,"Знает архитектуру тестируемой системы и особенности ее окружения (операционной системы), в котором производится тестирование",-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-8.2,,"Осуществляет самостоятельный поиск информации, необходимой для восстановления тестов после сбоя",-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-8.3,,"Определяет причины сбоя вместе с разработчиками и исправление проблему, если она находится в его компетенции, в противном случае готовит отчет для группы разработчиков",-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-8.4,,"
ПК-8.4. Взаимодействует с разработчиками и проводит повторное ручное и (или) автоматизированное тестирование",-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-9,,,Способность к выполнению анализа результатов тестирования,ПК
,ПК-9.1,,"Знает базовые техники проектирования и комбинаторики тестов, типы дефектов, их классификации и статистики возникновения",-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-9.2,,Получает данные об ожидаемых и реальных результатах тестирования и проверяет их на соответствие друг другу,-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-9.3,,Проверяет выполнение достигнутой цели тестирования тестовым сценарием,-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-10,,,Способность к проведению проверки исправленных дефектов в соответствии с их приоритетами,ПК
,ПК-10.1,,Знает жизненный цикл дефекта,-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-10.2,,Умеет использовать шаблоны тестов  и применять тесты,-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-10.3,,"Определяет критерии масштабов изменений в обновленной версии программного продукта для выявления необходимости проведения регрессионных тестов и выполняет тестовые сценарии, выявившие дефекты, для подтверждения успешности их выполнения после исправления программного обеспечения",-
,,Б1.В.08,Тестирование программного обеспечения,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-11,,,Готовность к выполнению анализа проблемной ситуации заинтересованных лиц,ПК
,ПК-11.1,,Выявляет существенные явления проблемной ситуации с установкой причинно-следственных связей между явлениями проблемной ситуации,-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.01.02,Теория систем,
,,Б1.В.ДВ.03.01,Методы оптимизации,
,,Б1.В.ДВ.04.01,Модели и методы искусственного интеллекта,
,,Б1.В.ДВ.05.01,Системы искусственного интеллекта,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-11.2,,Проводит обсуждение модели проблемной ситуации с заинтересованными лицами,-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.01.02,Теория систем,
,,Б1.В.ДВ.03.01,Методы оптимизации,
,,Б1.В.ДВ.04.01,Модели и методы искусственного интеллекта,
,,Б1.В.ДВ.05.01,Системы искусственного интеллекта,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-11.3,,"Определяет категории важности проблем с использованием оценки последствий и устанавливает причин проблем, которые могут быть устранены за счет автоматизации",-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.01.02,Теория систем,
,,Б1.В.ДВ.03.01,Методы оптимизации,
,,Б1.В.ДВ.04.01,Модели и методы искусственного интеллекта,
,,Б1.В.ДВ.05.01,Системы искусственного интеллекта,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-12,,,Способность к разработке бизнес-требований заинтересованных лиц,ПК
,ПК-12.1,,Умеет моделировать бизнес-процессы,-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.01.02,Теория систем,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-12.2,,Собирает и изучает запросы заинтересованных лиц и формулирует гипотезы об их потребностях относительно свойств системы,-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.01.02,Теория систем,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-12.3,,Оформляет требования заинтересованных лиц в документе бизнес-требований,-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.01.02,Теория систем,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-12.4,,Представляет требования заинтересованным лицам и обеспечивает согласование требований с ними,-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.01.02,Теория систем,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-13,,,Способность к формулированию целей разработки программной системы,ПК
,ПК-13.1,,Знает методы целеполагания,-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.01.01,Теория вычислительного обучения,
,,Б1.В.ДВ.01.02,Теория систем,
,,Б1.В.ДВ.02.01,Нейронные сети и их приложения,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-13.2,,"Умеет формулировать цели, исходя из анализа проблем, потребностей и возможностей",-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.01.01,Теория вычислительного обучения,
,,Б1.В.ДВ.01.02,Теория систем,
,,Б1.В.ДВ.02.01,Нейронные сети и их приложения,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-13.3,,Определяет значимые показатели деятельности объекта автоматизации и устанавливает целевые значений показателей деятельности объекта автоматизации,-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.01.01,Теория вычислительного обучения,
,,Б1.В.ДВ.01.02,Теория систем,
,,Б1.В.ДВ.02.01,Нейронные сети и их приложения,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-13.4,,Согласует цели создания системы с заинтересованными лицами,-
,,Б1.В.03,Разработка и анализ требований,
,,Б1.В.ДВ.01.01,Теория вычислительного обучения,
,,Б1.В.ДВ.01.02,Теория систем,
,,Б1.В.ДВ.02.01,Нейронные сети и их приложения,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-14,,,Способность к разработке концепции программной системы,ПК
,ПК-14.1,,Знает методы концептуального проектирования,-
,,Б1.В.06,Инженерия требований к программному обеспечению,
,,Б1.В.ДВ.01.01,Теория вычислительного обучения,
,,Б1.В.ДВ.02.02,Web-программирование,
,,Б1.В.ДВ.05.02,Системы аналитической обработки данных,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б1.В.ДВ.07.02,Командный курсовой проект,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-14.2,,"Определяет и описывает системный контекст и границы системы, ее ключевые свойства и ограничения",-
,,Б1.В.06,Инженерия требований к программному обеспечению,
,,Б1.В.ДВ.01.01,Теория вычислительного обучения,
,,Б1.В.ДВ.02.02,Web-программирование,
,,Б1.В.ДВ.05.02,Системы аналитической обработки данных,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б1.В.ДВ.07.02,Командный курсовой проект,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-14.3,,Определяет и описывает технико-экономические характеристики вариантов концептуальной архитектуры,-
,,Б1.В.06,Инженерия требований к программному обеспечению,
,,Б1.В.ДВ.01.01,Теория вычислительного обучения,
,,Б1.В.ДВ.02.02,Web-программирование,
,,Б1.В.ДВ.05.02,Системы аналитической обработки данных,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б1.В.ДВ.07.02,Командный курсовой проект,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-14.4,,"Осуществляет выбор, обоснование и защиту выбранного варианта концептуальной архитектуры",-
,,Б1.В.06,Инженерия требований к программному обеспечению,
,,Б1.В.ДВ.01.01,Теория вычислительного обучения,
,,Б1.В.ДВ.02.02,Web-программирование,
,,Б1.В.ДВ.05.02,Системы аналитической обработки данных,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б1.В.ДВ.07.02,Командный курсовой проект,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-15,,,Способность к разработке технического задания на программную систему,ПК
,ПК-15.1,,Знает стандарты оформления технических заданий,-
,,Б1.В.06,Инженерия требований к программному обеспечению,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б1.В.ДВ.07.02,Командный курсовой проект,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-15.2,,Описывает объект автоматизации и описывает общие требования к системе,-
,,Б1.В.06,Инженерия требований к программному обеспечению,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б1.В.ДВ.07.02,Командный курсовой проект,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-15.3,,"Осуществляет декомпозицию системы на подсистемы, распределяя на них общие требования",-
,,Б1.В.06,Инженерия требований к программному обеспечению,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б1.В.ДВ.07.02,Командный курсовой проект,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-15.4,,Разрабатывает и описывает порядок работ по созданию и сдаче системы с последующим представлением и защитой технического задания на систему,-
,,Б1.В.06,Инженерия требований к программному обеспечению,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б1.В.ДВ.07.02,Командный курсовой проект,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-16,,,Готовность к обеспечению процесса организации оценки соответствия требованиям существующих и (или) аналогичных программных систем,ПК
,ПК-16.1,,Разрабатывает методику оценки готовых систем на соответствие требованиям,-
,,Б1.В.06,Инженерия требований к программному обеспечению,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б1.В.ДВ.07.02,Командный курсовой проект,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-16.2,,"Проводит оценку готовых систем на соответствие требованиям, собирает, обрабатывает и анализирует результаты и оформляет отчет о степени соответствия готовых систем требованиям",-
,,Б1.В.06,Инженерия требований к программному обеспечению,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б1.В.ДВ.07.02,Командный курсовой проект,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-17,,,"Готовность к представлению заинтересованным лицам концепции программной системы, технического задания и изменений в них",ПК
,ПК-17.1,,"Проводит презентацию концепции и технического задания заинтересованным лицам, отвечает на вопросы заинтересованных лиц и собирает их отзывы",-
,,Б1.В.06,Инженерия требований к программному обеспечению,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б1.В.ДВ.07.01,Бакалаврский семинар,
,,Б1.В.ДВ.07.02,Командный курсовой проект,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-17.2,,Распространяет сведения об изменениях в содержании концепции и техническом задании на систему,-
,,Б1.В.06,Инженерия требований к программному обеспечению,
,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б1.В.ДВ.07.01,Бакалаврский семинар,
,,Б1.В.ДВ.07.02,Командный курсовой проект,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
ПК-18,,,Готовность к обеспечению процесса согласования требований к программной системе,ПК
,ПК-18.1,,Проводит очные и (или) заочные сессии  по обсуждению требований к системе с заинтересованными лицами с выявлением и разрешением конфликтов интересов и требований к системе,-
,,Б1.В.06,Инженерия требований к программному обеспечению,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б1.В.ДВ.07.01,Бакалаврский семинар,
,,Б1.В.ДВ.07.02,Командный курсовой проект,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
,ПК-18.2,,Запрашивает и получает подтверждения от заинтересованных лиц о соответствии формулировок требований их интересам и ожиданиям,-
,,Б1.В.06,Инженерия требований к программному обеспечению,
,,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,
,,Б1.В.ДВ.07.01,Бакалаврский семинар,
,,Б1.В.ДВ.07.02,Командный курсовой проект,
,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,
