,,,Б1.В.04,Мобильные приложения,
,,,Б1.В.08,Разработка интерфейсов,
,,,Б1.В.15,Web-технологии,
,,,Б1.В.ДВ.02.01,Технологии визуализации данных,
,,,Б2.В.01(П),Технологическая (проектно-технологическая) практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-7.2,,"умеет применять методы и средства проектирования ИР, структур данных, баз данных, программных интерфейсов, уметь интерпретировать бизнес-задачи в параметры, характеризующие качество интерфейса, уметь производить экспертную оценку интерфейса ",-
,,,Б1.В.04,Мобильные приложения,
,,,Б1.В.08,Разработка интерфейсов,
,,,Б1.В.15,Web-технологии,
,,,Б1.В.ДВ.02.01,Технологии визуализации данных,
,,,Б2.В.01(П),Технологическая (проектно-технологическая) практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-7.3,,"имеет навыки проектирования программных интерфейсов, иметь навыки проектирования интерфейсов
",-
,,,Б1.В.04,Мобильные приложения,
,,,Б1.В.08,Разработка интерфейсов,
,,,Б1.В.15,Web-технологии,
,,,Б1.В.ДВ.02.01,Технологии визуализации данных,
,,,Б2.В.01(П),Технологическая (проектно-технологическая) практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,ПК-8,,,Способен применять инструментальные средства в командной разработке WEB и мобильных приложениях,ПК
,,ПК-8.1,,"знает методы и средства проектирования программного обеспечения, знать сетевые протоколы и основы web-технологий, знать программные средства и платформы для разработки web-ресурсов
",-
,,,Б1.В.03,Фронтэнд разработка,
,,,Б1.В.05,Инструментальные средства разработки ИС,
,,,Б1.В.06,Управление IT проектами,
,,,Б1.В.09,Бекэнд разработка,
,,,Б1.В.13,Тестирование и контроль качества ПО,
,,,Б2.В.02(П),Преддипломная  практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-8.2,,"умеетьвыбирать средства реализации требований к программному обеспечению, уметь работать в команде с другими специалистами по тестированию и разработчиками
",-
,,,Б1.В.03,Фронтэнд разработка,
,,,Б1.В.05,Инструментальные средства разработки ИС,
,,,Б1.В.06,Управление IT проектами,
,,,Б1.В.09,Бекэнд разработка,
,,,Б1.В.13,Тестирование и контроль качества ПО,
,,,Б2.В.02(П),Преддипломная  практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-8.3,,"имеет навыки разработки и документирования программных интерфейсов, иметь навыки осуществления контроля выполнения заданий, иметь навыки разработки, изменения и согласования архитектуры программного обеспечения с системным аналитиком и архитектором программного обеспечения, иметь навыки разработки и согласование технических спецификаций на ИР, иметь навыки разработки, изменения архитектуры ИР, согласование с системным аналитиком и архитектором
",-
,,,Б1.В.03,Фронтэнд разработка,
,,,Б1.В.05,Инструментальные средства разработки ИС,
,,,Б1.В.06,Управление IT проектами,
,,,Б1.В.09,Бекэнд разработка,
,,,Б1.В.13,Тестирование и контроль качества ПО,
,,,Б2.В.02(П),Преддипломная  практика,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,ПК-9,,,Способен определять и реализовывать комплекс мер по внутренней и внешней оптимизации интернет продуктов,ПК
,,ПК-9.1,,"знает интерфейсы взаимодействия с внешней средой, знать методологии разработки программного обеспечения и технологии программирования, знать методы и средства проектирования ИР, знать программные средства и платформы для разработки web-ресурсов, знать интерфейсы взаимодействия внутренних модулей системы
",-
,,,Б1.В.03,Фронтэнд разработка,
,,,Б1.В.09,Бекэнд разработка,
,,,Б1.В.17,Интернет предпринимательство,
,,,Б1.В.18,Методы и технологии продвижения информационных ресурсов,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-9.2,,,-
,,,Б1.В.03,Фронтэнд разработка,
,,,Б1.В.09,Бекэнд разработка,
,,,Б1.В.17,Интернет предпринимательство,
,,,Б1.В.18,Методы и технологии продвижения информационных ресурсов,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
,,ПК-9.3,,"имеет навыки раз работки и документирования программных интерфейсов, иметь навыки подключения программного продукта к компонентам внешней среды
",-
,,,Б1.В.03,Фронтэнд разработка,
,,,Б1.В.09,Бекэнд разработка,
,,,Б1.В.17,Интернет предпринимательство,
,,,Б1.В.18,Методы и технологии продвижения информационных ресурсов,
,,,Б3.01,выполнение и защита выпускной квалификационной работы,
